# Source: PTFS1115am
# Coordinates: 239.22699 21.12195
# Epoch Units: PTFHJD
#
# Column definitions
# ------------------
# lcType: s = detected on reference image, t = transient
# filterID: 1 = g', 2 = R
# fieldID: PTF Field ID
# chipID: PTF Chip ID
# sourceID: Source ID
# epoch: Time of observation
# mag: calibrated magnitude
# magErr: calibrated magnitude error
# sextractorFlags: sextractor flags from detection
# ipacFlags: see documentation
# relPhotFlags: relative photometry flags
# limitMag: Magnitude at which 95% of source in reference image are detected
#           in this exposure
#
# lcType filterID fieldID chipID sourceID epoch mag magerr sextractorFlags ipacFlags relPhotFlags limitMag
s 02 100103 08 06639 363.55637685 17.137 0.024 0 2 4 19.31
s 02 100103 08 06639 364.50719120 17.285 0.045 3 2 4 18.14
s 02 100103 08 06639 364.55106373 17.206 0.034 3 2 4 18.52
s 02 100103 08 06639 366.55723112 17.037 0.015 0 2 0 19.80
s 02 100103 08 06639 367.51803857 17.078 0.016 0 2 0 19.72
s 02 100103 08 06639 367.56205122 17.106 0.015 0 2 0 19.88
s 02 100103 08 06639 369.55362281 17.063 0.015 3 2 0 19.84
s 02 100103 08 06639 370.48615083 17.156 0.084 0 2 4 17.81
s 02 100103 08 06639 370.53021359 17.181 0.037 0 2 4 19.10
s 02 100103 08 06639 372.55622206 0.000 inf 0 0 0 16.37
s 02 100103 08 06639 373.51620401 17.048 0.012 0 2 0 20.23
s 02 100103 08 06639 373.56233700 17.124 0.012 0 2 0 20.34
s 02 100103 08 06639 376.47666915 17.139 0.021 3 2 0 19.57
s 02 100103 08 06639 376.52099212 17.133 0.012 0 2 0 20.29
s 02 100103 08 06639 381.46537077 17.848 0.324 0 0 4 17.01
s 02 100103 08 06639 381.51093396 17.043 0.023 0 2 4 20.25
s 02 100103 08 06639 389.50529880 17.114 0.009 0 2 0 20.60
s 02 100103 08 06639 389.54918204 17.106 0.009 0 2 0 20.73
s 02 100103 08 06639 395.43402080 17.157 0.019 0 2 0 19.43
s 02 100103 08 06639 395.47872417 17.136 0.015 0 2 0 19.90
s 02 100103 08 06639 411.52931814 17.128 0.009 0 2 0 20.68
s 02 100103 08 06639 412.38025284 17.107 0.013 3 2 0 20.10
s 02 100103 08 06639 412.42556628 17.077 0.010 2 2 0 20.32
s 02 100103 08 06639 414.49113278 17.100 0.011 2 2 0 20.35
s 02 100103 08 06639 414.53602618 17.109 0.013 2 2 0 20.27
s 02 100103 08 06639 419.35751740 17.150 0.038 0 2 0 18.76
s 02 100103 08 06639 436.40001699 17.166 0.010 2 2 0 20.55
s 02 100103 08 06639 436.44365985 17.159 0.009 0 2 0 20.79
s 02 003692 06 09506 438.53895566 17.061 0.013 3 2 0 19.94
s 02 100103 08 06639 439.33361634 17.104 0.015 3 2 0 19.52
s 02 100103 08 06639 439.39380016 17.130 0.011 3 2 0 20.29
s 02 003692 06 09506 439.51703797 17.138 0.015 3 2 0 19.83
s 02 003692 06 09506 440.34923044 17.132 0.012 3 2 0 20.03
s 02 003692 06 09506 440.39316319 17.162 0.012 3 2 0 20.01
s 02 003692 06 09506 533.38845668 17.050 0.009 0 2 0 20.65
s 02 003692 06 09506 533.43250478 17.069 0.011 3 2 0 20.33
s 02 003692 06 09506 539.21266918 17.059 0.013 0 2 0 19.97
s 02 003692 06 09506 539.26051684 17.098 0.013 0 2 0 19.97
s 02 003692 06 09506 544.35268643 17.092 0.013 0 2 0 19.95
s 02 003692 06 09506 549.34472916 17.085 0.011 3 2 0 20.26
s 02 003692 06 09506 549.38909661 17.092 0.012 2 2 0 20.18
s 02 003692 06 09506 567.26990528 17.076 0.014 0 2 0 19.81
s 02 003692 06 09506 567.31552213 17.113 0.016 0 2 0 19.72
s 02 003692 06 09506 580.17761206 17.148 0.015 0 2 0 20.17
s 02 003692 06 09506 580.22295873 17.134 0.019 0 2 0 19.69
s 02 003692 06 09506 585.18079206 17.163 0.018 0 2 0 19.82
s 02 003692 06 09506 585.24015765 17.096 0.019 0 2 0 19.64
s 02 003692 06 09506 589.22054118 17.050 0.010 0 2 0 20.52
s 02 003692 06 09506 589.28041671 17.115 0.011 2 2 0 20.21
s 02 003692 06 09506 593.17529631 17.042 0.107 0 2 4 18.26
s 02 003692 06 09506 593.21947302 17.069 0.013 0 2 0 19.85
s 02 100103 08 06639 603.17611821 17.114 0.014 0 194 0 20.05
s 02 100103 08 06639 603.24132347 17.005 0.020 0 2 4 19.62
s 02 100103 08 06639 613.13975975 17.073 0.010 0 2 0 20.57
s 02 100103 08 06639 613.22089415 17.091 0.017 3 2 0 19.63
s 02 100103 08 06639 618.14426047 17.153 0.011 0 2 0 20.39
s 02 100103 08 06639 618.19375718 17.179 0.012 0 2 0 20.26
s 02 100103 08 06639 619.14567424 17.117 0.011 0 2 0 20.33
s 02 100103 08 06639 619.20537031 17.050 0.011 0 2 0 20.23
s 02 003692 06 09506 627.11939019 17.109 0.017 0 2 0 19.58
s 02 003692 06 09506 627.16698731 17.128 0.020 3 2 0 19.34
s 02 003692 06 09506 631.11521502 17.191 0.020 0 2 0 19.44
s 02 003692 06 09506 631.15841255 17.134 0.024 0 2 0 19.27
s 02 100103 08 06639 740.55346997 17.279 0.071 0 2 4 18.32
s 02 100103 08 06639 742.54223276 17.153 0.011 2 2 0 24.02
s 02 100103 08 06639 747.52570617 17.133 0.015 0 2 0 19.84
s 02 100103 08 06639 747.57783984 17.152 0.020 0 2 0 19.53
s 02 100103 08 06639 748.52944701 17.181 0.018 0 2 0 19.66
s 02 100103 08 06639 748.57328012 17.132 0.018 0 2 0 19.69
s 02 100103 08 06639 750.49994756 17.136 0.024 3 2 0 19.25
s 02 100103 08 06639 750.54419074 17.158 0.015 0 2 0 19.88
s 02 100103 08 06639 751.49673937 17.196 0.016 0 2 0 19.85
s 02 100103 08 06639 751.54021251 17.182 0.013 0 2 0 20.12
s 02 100103 08 06639 753.44347085 17.231 0.018 0 2 0 19.72
s 02 100103 08 06639 753.48726406 17.260 0.015 0 2 0 19.98
s 02 100103 08 06639 754.52792035 17.167 0.016 3 2 0 19.80
s 02 100103 08 06639 754.57213360 17.244 0.016 3 2 0 19.82
s 02 100103 08 06639 755.56085648 17.181 0.020 3 2 0 19.53
s 02 100103 08 06639 756.48935524 17.201 0.017 3 2 0 19.50
s 02 100103 08 06639 756.53270846 17.163 0.013 3 2 0 20.09
s 02 100103 08 06639 757.50231059 17.164 0.012 3 2 0 20.31
s 02 100103 08 06639 757.54549381 17.151 0.011 0 2 0 20.42
s 02 100103 08 06639 758.50872577 17.153 0.010 2 2 0 20.41
s 02 100103 08 06639 758.56082967 17.213 0.012 2 2 0 20.35
s 02 100103 08 06639 761.52625283 17.256 0.014 3 2 0 19.62
s 02 100103 08 06639 761.57037616 17.319 0.019 3 2 0 19.13
s 02 100103 08 06639 769.41491393 0.000 inf 0 0 0 17.92
s 02 100103 08 06639 769.45902731 0.000 inf 0 0 0 18.25
s 02 100103 08 06639 771.41514702 17.180 0.015 3 2 0 19.73
s 02 100103 08 06639 771.46015047 17.186 0.016 3 2 0 19.65
s 02 100103 08 06639 772.41852379 17.167 0.013 3 2 0 20.04
s 02 100103 08 06639 772.46257716 17.185 0.012 3 2 0 20.26
s 02 100103 08 06639 773.42117045 17.127 0.013 0 2 0 20.08
s 02 100103 08 06639 773.46587387 17.163 0.010 2 2 0 20.46
s 02 100103 08 06639 774.47878123 17.162 0.011 0 2 0 20.39
s 02 100103 08 06639 774.52239456 17.195 0.011 3 2 0 20.46
s 02 100103 08 06639 801.35705655 13.393 0.003 7 258 8 20.24
s 02 100103 08 06639 802.30990889 14.005 0.004 3 2 8 19.53
s 02 100103 08 06639 802.35370174 14.043 0.003 3 2 8 19.95
s 02 003692 06 09506 802.46245881 14.116 0.004 2 2 8 20.41
s 02 100103 08 06639 803.31156374 15.020 0.007 3 2 0 19.31
s 02 100103 08 06639 803.36258702 15.089 0.007 2 2 0 19.51
s 02 100103 08 06639 804.30540737 16.335 0.013 3 2 0 19.26
s 02 100103 08 06639 804.34854012 16.462 0.013 3 2 0 19.33
s 02 100103 08 06639 805.30104039 16.851 0.018 0 2 0 19.37
s 02 100103 08 06639 805.34428311 16.796 0.014 0 2 0 19.77
s 02 003692 06 09506 805.37153482 16.765 0.036 0 2 4 18.36
s 02 003692 06 09506 805.41472754 16.930 0.079 0 2 4 17.59
s 02 100103 08 06639 806.32919468 16.672 0.041 0 2 0 18.11
s 02 100103 08 06639 806.37347743 16.823 0.025 0 2 0 18.87
s 02 100103 08 06639 807.29752449 16.854 0.068 3 2 4 17.66
s 02 100103 08 06639 807.34116717 0.000 inf 0 0 0 17.64
s 02 100103 08 06639 811.32353508 16.975 0.016 0 2 0 19.68
s 02 100103 08 06639 811.36639756 16.928 0.014 0 2 0 19.82
s 02 003692 06 09506 811.41566042 17.072 0.015 0 2 0 19.72
s 02 003692 06 09506 811.48059419 16.969 0.014 0 2 0 19.77
s 02 100103 08 06639 819.31152053 17.025 0.014 3 2 0 19.73
s 02 100103 08 06639 819.35485272 17.081 0.011 3 2 0 20.22
s 02 003692 06 09506 819.40572530 17.010 0.010 3 2 0 20.22
s 02 100103 08 06639 820.26673858 17.113 0.012 0 2 0 20.17
s 02 100103 08 06639 820.31051076 17.123 0.011 2 2 0 20.35
s 02 100103 08 06639 831.28233421 17.033 0.012 0 2 0 20.08
s 02 100103 08 06639 831.32647589 17.098 0.012 0 2 0 20.21
s 02 100103 08 06639 832.46366841 17.116 0.010 2 2 0 20.61
s 02 100103 08 06639 832.50956010 17.060 0.010 3 2 0 20.42
s 02 003692 06 09506 833.46914478 17.031 0.011 2 2 0 20.19
s 02 100103 08 06639 833.48752544 17.136 0.012 3 2 0 20.23
s 02 003692 06 09506 833.51210631 17.046 0.012 2 2 0 19.98
s 02 100103 08 06639 834.45022915 17.147 0.011 0 2 0 20.26
s 02 100103 08 06639 834.49626074 17.043 0.009 2 2 0 20.60
