# Source: PTFS1101af
# Coordinates: 26.26361 37.94258
# Epoch Units: PTFHJD
#
# Column definitions
# ------------------
# lcType: s = detected on reference image, t = transient
# filterID: 1 = g', 2 = R
# fieldID: PTF Field ID
# chipID: PTF Chip ID
# sourceID: Source ID
# epoch: Time of observation
# mag: calibrated magnitude
# magErr: calibrated magnitude error
# sextractorFlags: sextractor flags from detection
# ipacFlags: see documentation
# relPhotFlags: relative photometry flags
# limitMag: Magnitude at which 95% of source in reference image are detected
#           in this exposure
#
# lcType filterID fieldID chipID sourceID epoch mag magerr sextractorFlags ipacFlags relPhotFlags limitMag
s 02 110006 06 10715 618.34159352 15.774 0.005 0 2 0 20.47
s 02 110006 06 10715 618.35366435 15.757 0.005 0 2 0 20.51
s 02 110006 06 10715 618.36668523 15.791 0.005 0 2 0 20.34
s 02 110006 06 10715 618.38082619 15.761 0.005 0 2 0 20.67
s 02 110006 06 10715 618.39540718 15.741 0.005 0 2 0 20.57
s 02 110006 06 10715 618.40988816 15.726 0.005 0 2 0 20.38
s 02 110006 06 10715 618.42745936 15.722 0.005 0 2 0 20.62
s 02 110006 06 10715 618.44022022 15.684 0.005 0 2 0 20.57
s 02 110006 06 10715 618.45289108 15.701 0.005 0 2 0 20.52
s 02 110006 06 10715 618.46786210 15.664 0.005 0 2 0 20.50
s 02 110006 06 10715 618.48202306 15.672 0.005 0 2 0 20.58
s 02 110006 06 10715 618.49603401 15.659 0.005 0 2 0 20.56
s 02 110006 06 10715 618.51061500 15.656 0.005 0 2 0 20.39
s 02 110006 06 10715 618.52367588 15.645 0.006 0 2 0 19.88
s 02 110006 06 10715 619.34139098 14.762 0.004 0 2 0 20.49
s 02 110005 00 09200 619.34248106 14.750 0.007 0 2 0 20.68
s 02 110006 06 10715 619.35402183 14.736 0.004 0 2 0 20.50
s 02 110005 00 09200 619.35512190 14.724 0.006 0 2 0 20.77
s 02 110006 06 10715 619.36680268 14.737 0.004 0 2 0 20.61
s 02 110005 00 09200 619.36789276 14.727 0.006 0 194 0 20.73
s 02 110006 06 10715 619.37913351 14.703 0.004 0 2 0 20.45
s 02 110005 00 09200 619.38023358 14.680 0.006 0 2 0 20.73
s 02 110006 06 10715 619.39335446 14.686 0.004 0 2 0 20.52
s 02 110005 00 09200 619.39444454 14.669 0.007 0 194 0 20.71
s 02 110006 06 10715 619.40749541 14.644 0.004 0 2 0 20.51
s 02 110005 00 09200 619.40858548 14.638 0.007 0 2 0 20.71
s 02 110005 00 09200 619.42517659 14.597 0.007 0 2 0 20.65
s 02 110006 06 10715 619.43047694 14.605 0.004 0 2 0 20.45
s 02 110005 00 09200 619.43917753 14.581 0.007 0 2 0 20.24
s 02 110006 06 10715 619.44361782 14.539 0.004 0 2 0 20.63
s 02 110005 00 09200 619.45310846 14.523 0.006 0 194 0 20.60
s 02 110006 06 10715 619.45798878 14.534 0.004 0 2 0 20.61
s 02 110005 00 09200 619.46329914 14.476 0.007 0 194 0 20.78
s 02 110006 06 10715 619.46785944 14.451 0.007 0 2 0 20.30
s 02 110005 00 09200 619.47624001 14.373 0.007 0 2 0 20.64
s 02 110006 06 10715 619.47959023 14.369 0.004 0 2 0 20.46
s 02 110005 00 09200 619.49267110 14.281 0.006 0 2 8 20.66
s 02 110006 06 10715 619.49667137 14.272 0.004 0 2 8 20.51
s 02 110005 00 09200 619.50679205 14.195 0.006 0 194 8 20.68
s 02 110006 06 10715 619.51012227 14.191 0.004 0 2 8 20.57
s 02 110005 00 09200 619.51963291 14.126 0.007 0 2 8 20.39
s 02 110006 06 10715 619.52199306 14.123 0.004 0 2 8 20.26
s 02 110006 06 10715 620.33693716 12.920 0.003 4 258 8 20.34
s 02 110006 06 10715 620.35137811 12.951 0.003 4 258 8 20.53
s 02 110006 06 10715 620.36416896 12.932 0.003 4 258 8 20.47
s 02 110006 06 10715 620.37847990 12.956 0.003 4 258 8 20.58
s 02 110006 06 10715 620.39223081 12.964 0.003 4 258 8 20.58
s 02 110006 06 10715 620.40723180 12.901 0.004 4 258 8 20.45
s 02 110006 06 10715 620.42078269 12.968 0.003 4 258 8 20.63
s 02 110006 06 10715 620.43727378 12.951 0.003 4 258 8 20.53
s 02 110006 06 10715 620.44973460 12.929 0.003 4 258 8 20.42
s 02 110006 06 10715 620.46222542 12.902 0.004 4 258 8 20.46
