# Source: PTFS1516bg
# Coordinates: 251.04168 25.25054
# Epoch Units: PTFHJD
#
# Column definitions
# ------------------
# lcType: s = detected on reference image, t = transient
# filterID: 1 = g', 2 = R
# fieldID: PTF Field ID
# chipID: PTF Chip ID
# sourceID: Source ID
# epoch: Time of observation
# mag: calibrated magnitude
# magErr: calibrated magnitude error
# sextractorFlags: sextractor flags from detection
# ipacFlags: see documentation
# relPhotFlags: relative photometry flags
# limitMag: Magnitude at which 95% of source in reference image are detected
#           in this exposure
#
# lcType filterID fieldID chipID sourceID epoch mag magerr sextractorFlags ipacFlags relPhotFlags limitMag
s 02 003888 07 05464 646.14963072 12.911 0.005 4 258 8 20.01
s 02 003888 07 05464 649.10144520 13.609 0.005 4 258 8 20.21
s 02 003888 07 05464 649.15842246 13.493 0.005 4 258 8 20.05
s 02 003888 07 05464 801.50785538 13.264 0.004 4 258 8 20.48
s 02 003888 07 05464 804.40806281 13.407 0.005 0 2 8 19.76
s 02 003888 07 05464 804.43786472 13.347 0.005 0 2 8 19.87
s 02 003888 07 05464 820.46881548 13.405 0.003 4 258 8 20.54
s 02 003888 07 05464 820.51315792 13.484 0.004 4 258 8 20.61
s 02 003888 07 05464 831.49263709 13.184 0.004 4 258 8 20.43
s 02 003888 07 05464 832.42025985 13.250 0.004 4 258 8 20.30
s 02 003888 07 05464 835.46145474 13.493 0.005 0 2 8 19.86
s 02 003888 07 05464 835.50553664 13.431 0.004 4 258 8 20.32
s 02 003888 07 05464 839.38466637 12.826 0.005 4 258 8 19.47
s 02 003888 07 05464 839.42974815 12.866 0.005 4 258 8 19.64
s 02 003888 07 05464 842.46784322 12.326 0.005 4 258 8 19.74
s 02 003888 07 05464 846.49443182 12.696 0.004 4 258 8 20.24
s 02 003888 07 05464 847.39600063 13.031 0.004 4 258 8 20.56
s 02 003888 07 05464 847.44826227 13.073 0.003 4 258 8 20.56
s 02 003888 07 05464 850.49209317 13.464 0.004 0 2 8 20.08
s 02 003888 07 05464 851.41018869 13.558 0.004 0 2 8 19.97
s 02 003888 07 05464 851.45436990 13.637 0.004 0 2 8 19.93
s 02 003888 07 05464 861.39310766 12.294 0.004 4 258 8 20.44
s 02 003888 07 05464 861.43828840 12.270 0.004 4 258 8 20.48
s 02 003888 07 05464 871.47484670 13.436 0.006 0 2 8 19.81
s 02 003888 07 05464 875.46073814 12.283 0.004 4 258 8 20.15
s 02 003888 07 05464 876.40761821 12.478 0.004 4 258 8 20.40
s 02 003888 07 05464 879.41531168 13.109 0.004 4 258 8 20.28
s 02 003888 07 05464 889.44725621 12.243 0.004 4 258 8 20.46
s 02 003888 07 05464 890.26649348 12.166 0.005 4 258 8 20.13
s 02 003888 07 05464 893.22439140 12.187 0.005 4 258 8 19.66
s 02 003888 07 05464 893.27964034 12.229 0.006 4 258 8 19.69
s 02 003888 07 05464 900.37785681 13.388 0.004 0 2 8 19.94
s 02 003888 07 05464 900.42205563 13.470 0.005 0 2 8 19.74
s 02 003888 07 05464 923.21080507 13.074 0.005 4 258 8 19.58
s 02 003888 07 05464 923.25649289 13.067 0.005 4 258 8 19.68
s 02 003888 07 05464 927.21857749 13.699 0.005 0 2 8 19.85
s 02 003888 07 05464 927.26781499 13.606 0.004 4 258 8 19.84
s 02 003888 07 05464 959.20647254 13.526 0.005 4 258 8 20.14
s 02 003888 07 05464 959.25242951 13.497 0.005 4 258 8 20.00
s 02 003888 07 05464 962.19055474 13.668 0.005 0 2 8 20.25
s 02 003888 07 05464 962.23989146 13.421 0.004 4 258 8 20.34
s 02 003888 07 05464 2713.31085078 13.002 0.004 0 2 8 20.27
s 02 003888 07 05464 2717.31198253 12.323 0.004 6 258 8 20.07
