# Source: PTFS1117an
# Coordinates: 262.53483 62.79851
# Epoch Units: PTFHJD
#
# Column definitions
# ------------------
# lcType: s = detected on reference image, t = transient
# filterID: 1 = g', 2 = R
# fieldID: PTF Field ID
# chipID: PTF Chip ID
# sourceID: Source ID
# epoch: Time of observation
# mag: calibrated magnitude
# magErr: calibrated magnitude error
# sextractorFlags: sextractor flags from detection
# ipacFlags: see documentation
# relPhotFlags: relative photometry flags
# limitMag: Magnitude at which 95% of source in reference image are detected
#           in this exposure
#
# lcType filterID fieldID chipID sourceID epoch mag magerr sextractorFlags ipacFlags relPhotFlags limitMag
s 02 005080 02 09737 558.40410840 0.000 inf 0 0 0 20.33
s 02 005080 02 09737 558.44778806 16.292 0.007 0 2 0 20.22
s 02 005080 02 09737 563.39850983 16.279 0.008 0 2 0 20.01
s 02 005080 02 09737 563.44666945 16.131 0.014 0 2 0 18.63
s 02 005080 02 09737 569.19532352 16.216 0.008 0 2 0 19.84
s 02 005080 02 09737 569.25238305 16.179 0.008 0 2 0 19.79
s 02 005080 02 09737 580.36925108 16.181 0.018 0 2 4 19.79
s 02 005080 02 09737 580.41230071 16.413 0.017 0 2 4 19.76
s 02 005080 02 09737 602.17347951 16.170 0.016 0 2 4 19.22
s 02 005080 02 09737 602.21649916 16.240 0.010 0 2 0 19.81
s 02 005080 02 09737 621.17016597 16.074 0.006 0 2 0 20.50
s 02 005080 02 09737 621.21510566 16.240 0.006 0 2 0 20.47
s 02 005080 02 09737 625.23504863 16.223 0.007 0 2 0 20.07
s 02 005080 02 09737 625.27926834 16.337 0.008 0 2 0 19.88
s 02 005080 02 09737 629.14046377 15.659 0.006 0 2 0 19.92
s 02 005080 02 09737 629.18390350 15.620 0.007 0 2 0 19.80
s 02 005080 02 09737 632.13612572 16.117 0.010 0 2 0 19.38
s 02 005080 02 09737 632.18234545 16.069 0.008 0 2 0 19.84
s 02 005080 02 09737 635.19985822 16.169 0.008 0 2 0 19.97
s 02 005080 02 09737 635.24425797 16.252 0.010 0 2 0 19.80
s 02 005080 02 09737 647.13441022 16.438 0.008 0 2 0 20.26
s 02 005080 02 09737 647.17867004 16.181 0.007 0 2 0 20.20
s 02 005080 02 09737 892.25150588 16.441 0.009 0 2 0 19.89
s 02 005080 02 09737 892.29652567 16.338 0.009 0 2 0 19.80
s 02 005080 02 09737 900.36866401 16.282 0.008 0 2 0 20.19
s 02 005080 02 09737 903.37727667 16.595 0.008 0 2 0 20.51
s 02 005080 02 09737 903.42013642 16.578 0.008 0 2 0 20.44
s 02 005080 02 09737 919.39086025 16.071 0.007 0 2 0 20.34
s 02 005080 02 09737 919.44530985 16.394 0.008 0 2 0 20.35
s 02 005080 02 09737 923.40804042 14.948 0.006 0 2 0 19.71
s 02 005080 02 09737 923.46562998 14.863 0.005 0 2 0 20.05
s 02 005080 02 09737 926.41384743 13.903 0.005 0 2 8 19.61
s 02 005080 02 09737 926.45853709 14.103 0.006 0 2 8 19.44
s 02 005080 02 09737 931.24807944 14.524 0.004 0 2 0 20.58
s 02 005080 02 09737 931.29143909 14.556 0.004 0 2 0 20.30
s 02 005080 02 09737 952.20941580 16.266 0.008 0 2 0 19.87
s 02 005080 02 09737 952.25401543 16.266 0.009 0 2 0 19.88
s 02 005080 02 09737 957.24465356 16.338 0.008 0 2 0 19.93
s 02 005080 02 09737 957.28761320 16.330 0.009 0 2 0 19.85
s 02 005080 02 09737 960.18962901 16.144 0.006 0 2 0 20.55
s 02 005080 02 09737 960.24322857 16.199 0.007 0 2 0 20.29
s 02 005080 02 09737 985.26554415 16.269 0.016 0 2 0 18.98
s 02 005080 02 09737 985.30984384 16.415 0.020 0 2 0 18.85
s 02 005080 02 09737 988.23896372 16.392 0.010 0 2 0 19.79
s 02 005080 02 09737 988.28322342 16.443 0.011 0 2 0 19.69
s 02 005080 02 09737 992.12833814 16.151 0.007 0 2 0 20.41
s 02 005080 02 09737 992.22327753 16.519 0.008 0 2 0 20.33
s 02 005080 02 09737 1010.15278984 16.397 0.012 0 2 0 19.40
s 02 005080 02 09737 1010.24193945 16.496 0.013 0 2 0 19.39
s 02 005080 02 09737 1954.44346061 15.164 0.005 0 2 0 20.48
s 02 005080 02 09737 1954.47145060 15.129 0.004 0 2 0 20.43
s 02 005080 02 09737 1955.44866035 15.581 0.005 0 2 0 24.02
s 02 005080 02 09737 1955.47969034 15.610 0.005 0 2 0 24.02
s 02 005080 02 09737 1957.30687948 16.470 0.010 0 2 0 19.62
s 02 005080 02 09737 1957.33956946 16.397 0.011 0 2 0 19.54
s 02 005080 02 09737 1958.37182876 16.699 0.013 0 2 0 19.53
s 02 005080 02 09737 1958.40819873 16.272 0.010 0 2 0 19.67
s 02 005080 02 09737 1959.38550792 16.744 0.017 0 2 0 24.02
s 02 005080 02 09737 1959.42370789 16.944 0.019 0 2 0 24.02
s 02 005080 02 09737 1960.41556692 16.531 0.013 0 2 0 19.39
s 02 005080 02 09737 1960.44966689 16.665 0.013 0 2 0 19.53
s 02 005080 02 09737 1963.45454310 15.542 0.060 0 2 4 24.02
s 02 005080 02 09737 1969.47964168 16.664 0.049 0 2 4 24.02
s 02 005080 02 09737 1970.43486940 16.354 0.007 0 2 0 20.56
s 02 005080 02 09737 1970.46920932 16.449 0.008 0 2 0 20.55
s 02 005080 02 09737 1971.45697683 16.884 0.009 0 2 0 20.48
s 02 005080 02 09737 1972.42858426 16.408 0.007 0 2 0 20.59
s 02 005080 02 09737 1972.46252417 16.350 0.007 0 2 0 20.60
s 02 005080 02 09737 1982.45612040 16.306 0.006 0 2 0 24.02
s 02 005080 02 09737 1982.48255029 16.411 0.009 0 2 0 24.02
s 02 005080 02 09737 1983.41264650 16.024 0.005 0 2 0 24.02
s 02 005080 02 09737 1983.46968626 16.171 0.006 0 2 0 24.02
s 02 005080 02 09737 1984.34974256 16.185 0.007 0 2 0 24.02
s 02 005080 02 09737 1984.37639245 16.018 0.006 0 2 0 24.02
s 02 005080 02 09737 1985.39746804 15.630 0.005 0 2 0 20.32
s 02 005080 02 09737 1985.42564792 15.581 0.005 0 2 0 20.78
s 02 005080 02 09737 1986.33147390 16.129 0.007 0 2 0 20.13
s 02 005080 02 09737 1986.36240376 16.140 0.006 0 2 0 20.20
s 02 005080 02 09737 1987.29113953 16.121 0.008 0 2 0 19.73
s 02 005080 02 09737 1987.31726941 16.037 0.008 0 2 0 19.76
s 02 005080 02 09737 1988.28175491 15.736 0.007 0 2 0 24.02
s 02 005080 02 09737 1988.30747479 15.961 0.008 0 2 0 24.02
s 02 005080 02 09737 1989.28160013 16.123 0.010 0 2 0 24.02
s 02 005080 02 09737 1989.30719001 16.356 0.010 0 2 0 24.02
s 02 005080 02 09737 1990.28247523 16.248 0.008 0 2 0 24.02
s 02 005080 02 09737 1990.30807510 16.101 0.007 0 2 0 24.02
s 02 005080 02 09737 1991.34819988 16.175 0.013 0 2 0 24.02
s 02 005080 02 09737 1991.37575974 16.240 0.009 0 2 0 24.02
s 02 005080 02 09737 1992.37198463 16.483 0.009 0 2 0 24.02
s 02 005080 02 09737 1992.40051448 16.355 0.008 0 2 0 24.02
s 02 005080 02 09737 1993.35244949 16.155 0.006 0 2 0 24.02
s 02 005080 02 09737 1993.38348932 16.156 0.007 0 2 0 24.02
s 02 005080 02 09737 1994.36146408 16.020 0.006 0 2 0 24.02
s 02 005080 02 09737 1994.38708394 16.254 0.007 0 2 0 24.02
s 02 005080 02 09737 1995.35161867 15.964 0.006 0 2 0 24.02
s 02 005080 02 09737 1995.37716853 15.900 0.006 0 2 0 24.02
s 02 005080 02 09737 1996.41221276 16.221 0.006 0 2 0 24.02
s 02 005080 02 09737 1996.43984261 16.097 0.006 0 2 0 24.02
s 02 005080 02 09737 1997.34602746 15.714 0.005 0 2 0 24.02
s 02 005080 02 09737 1997.37364730 15.794 0.006 0 2 0 24.02
s 02 005080 02 09737 1998.35853161 14.814 0.004 0 2 0 24.02
s 02 005080 02 09737 1998.39182141 14.783 0.003 0 2 0 24.02
s 02 005080 02 09737 1999.39207552 15.497 0.005 0 2 0 24.02
s 02 005080 02 09737 1999.42137535 15.545 0.005 0 2 0 24.02
s 02 005080 02 09737 2027.21035828 16.094 0.006 0 2 0 24.02
s 02 005080 02 09737 2027.25018796 16.152 0.006 0 2 0 24.02
s 02 005080 02 09737 2028.18755045 15.920 0.008 0 2 0 24.02
s 02 005080 02 09737 2028.20506031 15.889 0.007 0 2 0 24.02
s 02 005080 02 09737 2029.18666241 15.850 0.006 0 2 0 24.02
s 02 005080 02 09737 2029.20410227 15.983 0.007 0 2 0 24.02
s 02 005080 02 09737 2030.18584432 15.993 0.008 0 2 0 24.02
s 02 005080 02 09737 2030.20324418 16.244 0.009 0 2 0 24.02
s 02 005080 02 09737 2031.18471620 15.486 0.037 0 2 4 24.02
s 02 005080 02 09737 2031.20084607 15.695 0.007 0 2 0 24.02
s 02 005080 02 09737 2032.18328805 16.508 0.012 0 2 0 24.02
s 02 005080 02 09737 2032.19884792 16.353 0.012 0 2 4 24.02
s 02 005080 02 09737 2034.18202163 16.444 0.014 0 2 4 24.02
s 02 005080 02 09737 2034.19708150 16.494 0.024 0 2 4 24.02
s 02 005080 02 09737 2035.21109313 16.246 0.008 0 2 0 24.02
s 02 005080 02 09737 2035.21923306 16.288 0.008 0 2 0 24.02
s 02 005080 02 09737 2036.17816511 16.645 0.009 0 2 0 24.02
s 02 005080 02 09737 2037.17638682 16.520 0.014 0 2 4 24.02
s 02 005080 02 09737 2037.18815672 16.577 0.013 0 2 4 24.02
s 02 005080 02 09737 2038.19751831 14.885 0.009 0 2 0 24.02
s 02 005080 02 09737 2038.23197802 14.863 0.007 0 2 0 24.02
s 02 005080 02 09737 2039.17225017 15.460 0.010 0 2 0 24.02
s 02 005080 02 09737 2039.19268000 15.458 0.037 0 2 4 24.02
s 02 005080 02 09737 2042.17171504 16.318 0.008 0 2 0 24.02
s 02 005080 02 09737 2042.20841473 16.217 0.007 0 2 0 24.02
s 02 005080 02 09737 2043.16999665 16.399 0.008 0 2 0 24.02
s 02 005080 02 09737 2043.18934649 16.526 0.008 0 2 0 24.02
s 02 005080 02 09737 2044.16915825 16.589 0.010 0 2 0 24.02
s 02 005080 02 09737 2044.20191798 16.759 0.011 0 2 0 24.02
s 02 005080 02 09737 2045.22925934 16.677 0.010 0 2 0 24.02
s 02 005080 02 09737 2045.28206889 16.649 0.012 0 2 0 24.02
s 02 005080 02 09737 2046.19988117 16.619 0.011 0 2 0 24.02
s 02 005080 02 09737 2046.21788102 16.492 0.010 0 2 0 24.02
s 02 005080 02 09737 2047.20337272 16.671 0.012 0 2 0 24.02
s 02 005080 02 09737 2047.23832243 16.781 0.013 0 2 0 24.02
s 02 005080 02 09737 2048.23157407 16.162 0.011 0 2 0 24.02
s 02 005080 02 09737 2048.26497379 16.113 0.010 0 2 0 24.02
s 02 005080 02 09737 2049.16459623 15.216 0.008 0 2 0 24.02
s 02 005080 02 09737 2049.19925594 15.087 0.006 0 2 0 24.02
s 02 005080 02 09737 2050.16552782 15.252 0.007 0 2 0 24.02
s 02 005080 02 09737 2050.19947754 15.242 0.007 0 2 0 24.02
s 02 005080 02 09737 2051.28362844 15.879 0.006 0 2 0 24.02
s 02 005080 02 09737 2051.31232820 16.041 0.007 0 2 0 24.02
s 02 005080 02 09737 2052.27731011 15.960 0.007 0 2 0 24.02
s 02 005080 02 09737 2052.29609995 16.063 0.007 0 2 0 24.02
s 02 005080 02 09737 2053.26415185 16.042 0.007 0 2 0 24.02
s 02 005080 02 09737 2053.29342161 15.957 0.006 0 2 0 24.02
s 02 005080 02 09737 2054.28348334 15.791 0.008 0 2 0 24.02
s 02 005080 02 09737 2054.31153311 16.353 0.009 0 2 0 24.02
s 02 005080 02 09737 2055.26185519 16.200 0.007 0 2 0 24.02
s 02 005080 02 09737 2055.29550491 16.178 0.007 0 2 0 24.02
s 02 005080 02 09737 2067.23606771 15.777 0.005 0 2 0 24.02
s 02 005080 02 09737 2067.27835738 15.728 0.006 0 2 0 24.02
s 02 005080 02 09737 2707.47290074 15.998 0.007 0 2 0 20.05
s 02 005080 02 09737 2714.46548443 16.184 0.007 0 2 0 20.13
s 02 005080 02 09737 2718.47018663 16.489 0.009 0 2 0 20.30
s 02 005080 02 09737 2722.45327705 15.116 0.005 0 2 0 20.31
s 02 005080 02 09737 2723.48451169 15.897 0.011 0 2 0 19.09
