# Source: PTFS1116bj
# Coordinates: 254.65710 18.79096
# Epoch Units: PTFHJD
#
# Column definitions
# ------------------
# lcType: s = detected on reference image, t = transient
# filterID: 1 = g', 2 = R
# fieldID: PTF Field ID
# chipID: PTF Chip ID
# sourceID: Source ID
# epoch: Time of observation
# mag: calibrated magnitude
# magErr: calibrated magnitude error
# sextractorFlags: sextractor flags from detection
# ipacFlags: see documentation
# relPhotFlags: relative photometry flags
# limitMag: Magnitude at which 95% of source in reference image are detected
#           in this exposure
#
# lcType filterID fieldID chipID sourceID epoch mag magerr sextractorFlags ipacFlags relPhotFlags limitMag
s 02 003597 10 10016 649.14212858 18.413 0.032 0 2 0 20.15
s 02 003597 10 10016 2079.13399914 19.991 0.132 0 2 0 20.08
s 02 003597 10 10016 2079.16966652 20.270 0.180 0 0 0 19.86
s 02 003597 10 10016 2080.14584490 20.367 0.118 0 2 0 20.28
s 02 003597 10 10016 2080.18914173 20.351 0.200 0 0 0 19.91
s 02 003597 10 10016 2081.14395185 20.109 0.122 0 2 0 20.30
s 02 003597 10 10016 2082.14641868 20.411 0.125 0 2 0 20.23
s 02 003597 10 10016 2082.19177538 20.421 0.122 0 2 0 20.16
s 02 003597 10 10016 2083.14404609 20.319 0.135 0 2 0 20.28
s 02 003597 10 10016 2083.18814289 20.151 0.124 0 2 0 20.22
s 02 003597 10 10016 2084.14216370 20.327 0.117 0 2 0 20.24
s 02 003597 10 10016 2084.18625051 20.787 0.165 0 2 0 20.15
s 02 003597 10 10016 2085.14118151 20.330 0.133 0 2 0 20.12
s 02 003597 10 10016 2085.18367845 0.000 inf 0 0 0 20.01
s 02 003597 10 10016 2088.19380278 0.000 inf 0 0 0 20.15
s 02 003597 10 10016 2088.23296000 20.554 0.143 0 2 0 19.87
s 02 003597 10 10016 2089.18121270 20.484 0.130 0 2 0 20.11
s 02 003597 10 10016 2090.13270552 20.293 0.109 0 2 0 20.35
s 02 003597 10 10016 2090.17486255 20.459 0.122 0 2 0 20.13
s 02 003597 10 10016 2091.13124539 20.419 0.128 0 0 0 20.24
s 02 003597 10 10016 2091.17347243 20.563 0.151 0 0 0 20.11
s 02 003597 10 10016 2092.13017565 20.117 0.118 0 2 0 20.35
s 02 003597 10 10016 2092.17238272 20.130 0.118 0 2 0 20.18
s 02 003597 10 10016 2093.18992215 20.511 0.140 0 0 0 20.09
s 02 003597 10 10016 2093.22527970 20.088 0.172 0 0 0 19.80
s 02 003597 10 10016 2094.12299786 20.530 0.112 0 2 0 20.29
s 02 003597 10 10016 2094.16748480 20.169 0.104 0 2 0 20.25
s 02 003597 10 10016 2095.12851905 20.611 0.122 0 2 0 20.21
s 02 003597 10 10016 2095.17743571 20.445 0.155 0 0 0 19.89
s 02 003597 10 10016 2096.12707122 20.380 0.169 0 0 0 19.68
s 02 003597 10 10016 2096.17203817 20.521 0.177 0 0 0 19.71
s 02 003597 10 10016 2098.12213728 20.552 0.137 0 0 0 19.97
s 02 003597 10 10016 2098.17853353 0.000 inf 0 0 0 19.62
s 02 003597 10 10016 2099.11697133 20.203 0.131 0 2 0 20.03
s 02 003597 10 10016 2099.20540549 0.000 inf 0 0 0 19.64
s 02 003597 10 10016 2100.11501574 20.595 0.159 0 0 0 19.85
s 02 003597 10 10016 2100.15487313 20.096 0.180 0 0 0 19.68
s 02 003597 10 10016 2101.12030029 20.528 0.145 0 0 0 19.87
s 02 003597 10 10016 2101.15695792 0.000 inf 0 0 0 19.65
s 02 003597 10 10016 2102.12298564 0.000 inf 0 0 0 19.35
s 02 003597 10 10016 2102.16314306 0.000 inf 0 0 0 18.88
s 02 003597 10 10016 2103.12293181 0.000 inf 0 0 0 19.80
s 02 003597 10 10016 2103.15730962 0.000 inf 0 0 0 19.67
s 02 003597 10 10016 2104.11811894 19.965 0.175 0 2 0 19.66
s 02 003597 10 10016 2104.15229679 0.000 inf 0 0 0 19.43
s 02 003597 10 10016 2108.11677330 0.000 inf 0 0 0 19.67
s 02 003597 10 10016 2108.14413166 0.000 inf 0 0 0 19.52
s 02 003597 10 10016 2109.16815066 0.000 inf 0 0 0 19.38
s 02 003597 10 10016 2347.32816678 19.138 0.067 0 2 0 19.72
s 02 003597 10 10016 2347.34029672 18.718 0.053 0 2 0 19.69
