# Source: PTFS1110l
# Coordinates: 164.23741 49.68843
# Epoch Units: PTFHJD
#
# Column definitions
# ------------------
# lcType: s = detected on reference image, t = transient
# filterID: 1 = g', 2 = R
# fieldID: PTF Field ID
# chipID: PTF Chip ID
# sourceID: Source ID
# epoch: Time of observation
# mag: calibrated magnitude
# magErr: calibrated magnitude error
# sextractorFlags: sextractor flags from detection
# ipacFlags: see documentation
# relPhotFlags: relative photometry flags
# limitMag: Magnitude at which 95% of source in reference image are detected
#           in this exposure
#
# lcType filterID fieldID chipID sourceID epoch mag magerr sextractorFlags ipacFlags relPhotFlags limitMag
s 02 004771 09 00867 680.54798615 16.744 0.010 2 2 0 20.10
s 02 100188 09 00432 681.55709477 16.831 0.018 0 2 0 19.01
s 02 100188 09 00432 682.37467851 17.091 0.022 0 2 0 19.22
s 02 100188 09 00432 682.46639566 17.026 0.011 2 2 0 20.01
s 02 100188 09 00432 683.44077166 16.760 0.010 2 2 0 20.20
s 02 100188 09 00432 683.48378501 16.837 0.009 2 2 0 20.37
s 02 100188 09 00432 684.44760019 17.219 0.011 2 2 0 20.38
s 02 100188 09 00432 684.49178364 17.105 0.010 2 2 0 20.45
s 02 100188 09 00432 686.41293343 16.941 0.013 0 2 0 19.78
s 02 100188 09 00432 686.46165722 17.129 0.012 2 2 0 19.99
s 02 100188 09 00432 687.48029656 17.192 0.089 0 2 4 17.56
s 02 100188 09 00432 687.52401997 17.056 0.014 0 2 0 20.28
s 02 100188 09 00432 693.55308692 13.129 0.006 4 258 8 19.69
s 02 100188 09 00432 694.54529313 13.315 0.005 4 258 8 19.78
s 02 100188 09 00432 698.34395246 13.728 0.006 0 2 8 19.37
s 02 100188 09 00432 698.41214762 13.747 0.005 0 2 8 19.82
s 02 100188 09 00432 699.39587179 14.568 0.005 0 2 0 19.99
s 02 100188 09 00432 699.44477546 14.639 0.004 0 2 0 20.33
s 02 100188 09 00432 700.44345039 15.560 0.006 0 2 0 19.83
s 02 100188 09 00432 700.51538577 15.920 0.005 2 2 0 20.37
s 02 100188 09 00432 701.55587339 16.174 0.067 0 2 4 17.75
s 02 100188 09 00432 703.46613472 16.292 0.014 0 2 0 19.11
s 02 100188 09 00432 705.38365490 16.428 0.007 0 2 0 20.31
s 02 100188 09 00432 705.54802683 16.770 0.008 2 2 0 20.50
s 02 100188 09 00432 706.50155578 16.655 0.007 2 2 0 20.66
